"continent","who_region","country_region","iso3c","province_state","ts","cases","who_region_code","world_bank_income_group","world_bank_income_group_code","world_bank_income_group_gni_reference_year","world_bank_income_group_release_date"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-02-26,2918,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-02-27,3664,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-02-28,4691,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-02-29,6009,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-01,7169,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-02,8774,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-03,10566,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-04,12669,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-05,14759,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-06,17481,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-07,21110,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-08,24727,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-09,28673,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-10,32778,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-11,37364,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-12,44067,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-13,51767,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-14,61518,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-15,72469,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-16,86438,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-17,97995,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-18,110011,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-19,128665,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-20,152773,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-21,184657,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-22,210644,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-23,251329,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-24,291008,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-25,331619,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-26,380723,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-27,427086,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-28,489429,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-29,552472,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-30,610835,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-03-31,668345,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-04-01,740995,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-04-02,813726,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia",NA,"Outside of China","CHN","Confirmed",2020-04-03,889501,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-01-21,NA,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-01-22,NA,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-01-23,NA,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-01-24,NA,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-01-25,NA,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-01-26,NA,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-01-27,80,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-01-28,106,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-01-29,132,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-01-30,170,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-01-31,213,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-01,259,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-02,304,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-03,361,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-04,425,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-05,491,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-06,564,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-07,637,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-08,723,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-09,812,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-10,909,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-11,1017,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-12,1114,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-13,1260,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-14,1381,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-15,1524,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-16,1666,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-17,1772,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-18,1870,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-19,2006,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-20,2121,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-21,2239,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-22,2348,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-23,2445,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-24,2595,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-25,2666,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-26,2718,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-27,2747,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-28,2791,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-02-29,2838,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-01,2873,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-02,2915,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-03,2946,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-04,2984,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-05,3015,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-06,3045,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-07,3073,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-08,3100,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-09,3123,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-10,3140,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-11,3162,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-12,3173,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-13,4955,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-14,3194,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-15,3204,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-16,3218,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-17,3231,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-18,3231,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-19,3242,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-20,3253,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-21,3261,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-22,3267,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-23,3276,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-24,3283,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-25,3287,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-26,3293,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-27,3298,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-28,3301,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-29,3306,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-30,3310,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-03-31,3314,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-04-01,3321,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-04-02,3327,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Deaths",2020-04-03,3331,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-01-21,258,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-01-22,270,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-01-23,375,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-01-24,375,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-01-25,NA,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-01-26,NA,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-01-27,NA,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-01-28,NA,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-01-29,NA,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-01-30,NA,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-01-31,NA,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-01,7153,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-02,9074,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-03,11177,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-04,13522,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-05,16678,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-06,19665,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-07,22112,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-08,24953,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-09,27100,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-10,29631,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-11,31728,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-12,33366,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-13,34874,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-14,51968,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-15,54406,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-16,56249,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-17,58182,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-18,59989,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-19,61682,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-20,62031,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-21,62662,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-22,63454,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-23,64084,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-24,64287,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-25,64786,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-26,65187,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-27,65596,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-28,65914,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-02-29,66337,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-03-01,66907,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-03-02,67103,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-03-03,67217,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-03-04,67332,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-03-05,67466,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-03-06,67592,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-03-07,67666,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-03-08,67707,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-03-09,67743,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-03-10,67760,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-03-11,67773,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-03-12,67781,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-03-13,67786,"WPR","Upper middle income","WB_UMI","2017","2018"
"Asia","Western Pacific Region","China","CHN","Hubei",2020-03-14,67790,"WPR","Upper middle income","WB_UMI","2017","2018"
