"continent","iso3c","country_region","province_state","lat","lon","ts","confirmed","who_region_code","who_region","world_bank_income_group","world_bank_income_group_code","world_bank_income_group_gni_reference_year","world_bank_income_group_release_date"
"Asia","LKA","Sri Lanka",NA,7,81,2020-03-05,1,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","LKA","Sri Lanka",NA,7,81,2020-03-06,1,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","LKA","Sri Lanka",NA,7,81,2020-03-07,1,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","LKA","Sri Lanka",NA,7,81,2020-03-08,1,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","LKA","Sri Lanka",NA,7,81,2020-03-09,1,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","LKA","Sri Lanka",NA,7,81,2020-03-10,1,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","LKA","Sri Lanka",NA,7,81,2020-03-11,2,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","LKA","Sri Lanka",NA,7,81,2020-03-12,2,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","LKA","Sri Lanka",NA,7,81,2020-03-13,6,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","LKA","Sri Lanka",NA,7,81,2020-03-14,10,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","LKA","Sri Lanka",NA,7,81,2020-03-15,18,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","LKA","Sri Lanka",NA,7,81,2020-03-16,28,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-01-22,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-01-23,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-01-24,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-01-25,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-01-26,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-01-27,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-01-28,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-01-29,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-01-30,1,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-01-31,1,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-01,1,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-02,2,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-03,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-04,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-05,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-06,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-07,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-08,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-09,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-10,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-11,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-12,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-13,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-14,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-15,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-16,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-17,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-18,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-19,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-20,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-21,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-22,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-23,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-24,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-25,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-26,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-27,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-28,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-02-29,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-03-01,3,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-03-02,5,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-03-03,5,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-03-04,28,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-03-05,30,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-03-06,31,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-03-07,34,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-03-08,39,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-03-09,43,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-03-10,56,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-03-11,62,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-03-12,73,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-03-13,82,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-03-14,102,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-03-15,113,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IND","India",NA,21,78,2020-03-16,119,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-01-22,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-01-23,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-01-24,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-01-25,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-01-26,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-01-27,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-01-28,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-01-29,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-01-30,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-01-31,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-01,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-02,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-03,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-04,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-05,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-06,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-07,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-08,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-09,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-10,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-11,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-12,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-13,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-14,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-15,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-16,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-17,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-18,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-19,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-20,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-21,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-22,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-23,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-24,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-25,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-26,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-27,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-28,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-02-29,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-03-01,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-03-02,2,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-03-03,2,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-03-04,2,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-03-05,2,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-03-06,4,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-03-07,4,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-03-08,6,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-03-09,19,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-03-10,27,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-03-11,34,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-03-12,34,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-03-13,69,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-03-14,96,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-03-15,117,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,-0.7893,113.9213,2020-03-16,134,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-01-22,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-01-23,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-01-24,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-01-25,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-01-26,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-01-27,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-01-28,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-01-29,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-01-30,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-01-31,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-01,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-02,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-03,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-04,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-05,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-06,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-07,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-08,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-09,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-10,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-11,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-12,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-13,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-14,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-15,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-16,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-17,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-18,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-19,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-20,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-21,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-22,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-23,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-24,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-25,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-26,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-27,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-28,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-02-29,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-03-01,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-03-02,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-03-03,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-03-04,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-03-05,0,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-03-06,1,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","BTN","Bhutan",NA,27.5142,90.4336,2020-03-07,1,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
