"continent","iso3c","country_region","province_state","confirmed","dead","recovered","lat","lon","update","data_update","who_region_code","who_region","world_bank_income_group","world_bank_income_group_code","world_bank_income_group_gni_reference_year","world_bank_income_group_release_date"
"Asia","CHN","Mainland China","Xinjiang",3,NA,NA,41.1129,85.2401,2020-01-25 17:00:00,2020-01-25,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","MAC","Macau","Macau",2,NA,NA,22.1667,113.55,2020-01-25 17:00:00,2020-01-25,NA,NA,"High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Qinghai",1,NA,NA,35.7452,95.9956,2020-01-25 17:00:00,2020-01-25,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Americas","USA","US","Washington",1,NA,NA,47.4009,-121.4905,2020-01-25 17:00:00,2020-01-25,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Illinois",1,NA,NA,40.3495,-88.9861,2020-01-25 17:00:00,2020-01-25,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","JPN","Japan",NA,2,NA,NA,36,138,2020-01-25 17:00:00,2020-01-25,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","THA","Thailand",NA,7,NA,NA,15,101,2020-01-25 17:00:00,2020-01-25,"SEAR","South-East Asia","Upper middle income","WB_UMI","2017","2018"
"Asia","KOR","South Korea",NA,2,NA,NA,36,128,2020-01-25 17:00:00,2020-01-25,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","SGP","Singapore",NA,3,NA,NA,1.2833,103.8333,2020-01-25 17:00:00,2020-01-25,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","VNM","Vietnam",NA,2,NA,NA,16,108,2020-01-25 17:00:00,2020-01-25,"WPR","Western Pacific","Lower middle income","WB_LMI","2017","2018"
"Europe","FRA","France",NA,3,NA,NA,47,2,2020-01-25 17:00:00,2020-01-25,"EUR","Europe","High income","WB_HI","2017","2018"
"Oceania","AUS","Australia",NA,4,NA,NA,NA,NA,2020-01-25 17:00:00,2020-01-25,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","NPL","Nepal",NA,1,NA,NA,28.1667,84.25,2020-01-25 17:00:00,2020-01-25,"SEAR","South-East Asia","Low income","WB_LI","2017","2018"
"Asia","MYS","Malaysia",NA,3,NA,NA,2.5,112.5,2020-01-25 17:00:00,2020-01-25,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Hubei",1058,52,42,30.9756,112.2707,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Guangdong",111,NA,2,23.3417,113.4244,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Zhejiang",104,NA,1,29.1832,120.0934,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Henan",83,1,NA,33.882,113.614,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Chongqing",75,NA,NA,30.0572,107.874,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Hunan",69,NA,NA,27.6104,111.7088,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Beijing",68,NA,2,40.1824,116.4142,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Anhui",60,NA,NA,31.8257,117.2264,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Shandong",46,NA,NA,36.3427,118.1498,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Sichuan",44,NA,NA,30.6171,102.7103,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Shanghai",40,1,1,31.202,121.4491,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Guangxi",36,NA,NA,23.8298,108.7881,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Jiangxi",36,NA,NA,27.614,115.7221,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Fujian",35,NA,NA,26.0789,117.9874,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Jiangsu",33,NA,1,32.9711,119.455,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Hainan",22,NA,NA,19.1959,109.7453,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Shaanxi",22,NA,NA,35.1917,108.8701,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Liaoning",21,NA,NA,41.2956,122.6085,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Yunnan",16,NA,NA,24.974,101.487,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Heilongjiang",15,1,NA,47.862,127.7615,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Tianjin",14,NA,NA,39.3054,117.323,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Hebei",13,1,NA,38.0428,114.5149,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Shanxi",9,NA,NA,37.5777,112.2922,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","HKG","Hong Kong","Hong Kong",8,NA,NA,22.3,114.2,2020-01-26 16:00:00,2020-01-26,NA,NA,"High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Inner Mongolia",7,NA,NA,44.0935,113.9448,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Gansu",7,NA,NA,36.0611,103.8343,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Guizhou",5,NA,NA,26.8154,106.8748,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","MAC","Macau","Macau",5,NA,NA,22.1667,113.55,2020-01-26 16:00:00,2020-01-26,NA,NA,"High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Ningxia",4,NA,NA,37.2692,106.1655,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Jilin",4,NA,NA,43.6661,126.1923,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","TWN","Taiwan","Taiwan",4,NA,NA,23.7,121,2020-01-26 16:00:00,2020-01-26,NA,NA,NA,NA,NA,NA
"Asia","CHN","Mainland China","Xinjiang",4,NA,NA,41.1129,85.2401,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Qinghai",1,NA,NA,35.7452,95.9956,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Americas","USA","US","Washington",1,NA,NA,47.4009,-121.4905,2020-01-26 16:00:00,2020-01-26,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Illinois",1,NA,NA,40.3495,-88.9861,2020-01-26 16:00:00,2020-01-26,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","California",2,NA,NA,36.1162,-119.6816,2020-01-26 16:00:00,2020-01-26,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Arizona",1,NA,NA,33.7298,-111.4312,2020-01-26 16:00:00,2020-01-26,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","JPN","Japan",NA,4,NA,1,36,138,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","THA","Thailand",NA,8,NA,2,15,101,2020-01-26 16:00:00,2020-01-26,"SEAR","South-East Asia","Upper middle income","WB_UMI","2017","2018"
"Asia","KOR","South Korea",NA,3,NA,NA,36,128,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","SGP","Singapore",NA,4,NA,NA,1.2833,103.8333,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","VNM","Vietnam",NA,2,NA,NA,16,108,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Lower middle income","WB_LMI","2017","2018"
"Europe","FRA","France",NA,3,NA,NA,47,2,2020-01-26 16:00:00,2020-01-26,"EUR","Europe","High income","WB_HI","2017","2018"
"Oceania","AUS","Australia",NA,4,NA,NA,NA,NA,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","NPL","Nepal",NA,1,NA,NA,28.1667,84.25,2020-01-26 16:00:00,2020-01-26,"SEAR","South-East Asia","Low income","WB_LI","2017","2018"
"Asia","MYS","Malaysia",NA,4,NA,NA,2.5,112.5,2020-01-26 16:00:00,2020-01-26,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Americas","CAN","Canada","Ontario",1,NA,NA,51.2538,-85.3232,2020-01-26 16:00:00,2020-01-26,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Hubei",1423,76,45,30.9756,112.2707,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Guangdong",151,NA,4,23.3417,113.4244,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Zhejiang",128,NA,1,29.1832,120.0934,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Henan",128,1,NA,33.882,113.614,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Chongqing",110,NA,NA,30.0572,107.874,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Hunan",100,NA,NA,27.6104,111.7088,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Beijing",80,1,2,40.1824,116.4142,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Shandong",75,NA,NA,36.3427,118.1498,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Jiangxi",72,NA,2,27.614,115.7221,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Anhui",70,NA,NA,31.8257,117.2264,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Sichuan",69,NA,NA,30.6171,102.7103,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Fujian",59,NA,NA,26.0789,117.9874,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Shanghai",53,1,3,31.202,121.4491,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Jiangsu",47,NA,1,32.9711,119.455,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Guangxi",46,NA,NA,23.8298,108.7881,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Shaanxi",35,NA,NA,35.1917,108.8701,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Hainan",33,1,NA,19.1959,109.7453,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Liaoning",27,NA,NA,41.2956,122.6085,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Yunnan",26,NA,NA,24.974,101.487,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Tianjin",23,NA,NA,39.3054,117.323,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Heilongjiang",21,1,NA,47.862,127.7615,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Hebei",18,1,NA,38.0428,114.5149,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Gansu",14,NA,NA,36.0611,103.8343,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Shanxi",13,NA,NA,37.5777,112.2922,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Inner Mongolia",11,NA,NA,44.0935,113.9448,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","HKG","Hong Kong","Hong Kong",8,NA,NA,22.3,114.2,2020-01-27 23:59:00,2020-01-27,NA,NA,"High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Guizhou",7,NA,NA,26.8154,106.8748,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Ningxia",7,NA,NA,37.2692,106.1655,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Jilin",6,NA,NA,43.6661,126.1923,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","MAC","Macau","Macau",6,NA,NA,22.1667,113.55,2020-01-27 23:59:00,2020-01-27,NA,NA,"High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Qinghai",6,NA,NA,35.7452,95.9956,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","TWN","Taiwan","Taiwan",5,NA,NA,23.7,121,2020-01-27 23:59:00,2020-01-27,NA,NA,NA,NA,NA,NA
"Asia","CHN","Mainland China","Xinjiang",5,NA,NA,41.1129,85.2401,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Americas","USA","US","Washington",1,NA,NA,47.4009,-121.4905,2020-01-27 23:59:00,2020-01-27,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Illinois",1,NA,NA,40.3495,-88.9861,2020-01-27 23:59:00,2020-01-27,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","California",2,NA,NA,36.1162,-119.6816,2020-01-27 23:59:00,2020-01-27,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Arizona",1,NA,NA,33.7298,-111.4312,2020-01-27 23:59:00,2020-01-27,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","JPN","Japan",NA,4,NA,1,36,138,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","THA","Thailand",NA,8,NA,2,15,101,2020-01-27 23:59:00,2020-01-27,"SEAR","South-East Asia","Upper middle income","WB_UMI","2017","2018"
"Asia","KOR","South Korea",NA,4,NA,NA,36,128,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","SGP","Singapore",NA,5,NA,NA,1.2833,103.8333,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","VNM","Vietnam",NA,2,NA,NA,16,108,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Lower middle income","WB_LMI","2017","2018"
"Europe","FRA","France",NA,3,NA,NA,47,2,2020-01-27 23:59:00,2020-01-27,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","NPL","Nepal",NA,1,NA,NA,28.1667,84.25,2020-01-27 23:59:00,2020-01-27,"SEAR","South-East Asia","Low income","WB_LI","2017","2018"
"Asia","MYS","Malaysia",NA,4,NA,NA,2.5,112.5,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Americas","CAN","Canada","Ontario",1,NA,NA,51.2538,-85.3232,2020-01-27 23:59:00,2020-01-27,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","KHM","Cambodia",NA,1,NA,NA,11.55,104.9167,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","Lower middle income","WB_LMI","2017","2018"
"Asia","LKA","Sri Lanka",NA,1,NA,NA,7,81,2020-01-27 23:59:00,2020-01-27,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Africa","CIV","Ivory Coast",NA,1,NA,NA,NA,NA,2020-01-27 23:59:00,2020-01-27,"AFR","Africa","Lower middle income","WB_LMI","2017","2018"
"Oceania","AUS","Australia","New South Wales",4,NA,NA,-33.8688,151.2093,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Oceania","AUS","Australia","Victoria",1,NA,NA,-37.8136,144.9631,2020-01-27 23:59:00,2020-01-27,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Hubei",3554,125,80,30.9756,112.2707,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Guangdong",207,NA,4,23.3417,113.4244,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Zhejiang",173,NA,3,29.1832,120.0934,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Henan",168,1,NA,33.882,113.614,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Hunan",143,NA,NA,27.6104,111.7088,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Chongqing",132,NA,NA,30.0572,107.874,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Jiangxi",109,NA,3,27.614,115.7221,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Anhui",106,NA,NA,31.8257,117.2264,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Shandong",95,NA,NA,36.3427,118.1498,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Beijing",91,1,4,40.1824,116.4142,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Sichuan",90,NA,NA,30.6171,102.7103,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Fujian",80,NA,NA,26.0789,117.9874,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Jiangsu",70,NA,1,32.9711,119.455,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Shanghai",66,1,4,31.202,121.4491,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Guangxi",51,NA,2,23.8298,108.7881,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Shaanxi",46,NA,NA,35.1917,108.8701,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Yunnan",44,NA,NA,24.974,101.487,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Hainan",40,1,NA,19.1959,109.7453,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Liaoning",34,NA,NA,41.2956,122.6085,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Hebei",33,1,NA,38.0428,114.5149,2020-01-28 23:00:00,2020-01-28,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
